CD_MUN,NM_MUN,SIGLA_UF,AREA_KM2,ng_medio,ng_min,ng_max,n_pontos
3513900,Divinolândia,SP,223.749,7.355242713333333,7.06768924,7.54619399,3.0
3514007,Dobrada,SP,149.729,8.47419467,8.47419467,8.47419467,1.0
3514106,Dois Córregos,SP,632.972,7.834029102,7.19414517,8.43223045,5.0
3514304,Dourado,SP,205.874,8.26183883,8.26183883,8.26183883,1.0
3514403,Dracena,SP,487.688,9.215187025,9.06000391,9.37037014,2.0
3514502,Duartina,SP,264.557,7.43846705,7.04431319,7.83262091,2.0
3514601,Dumont,SP,111.376,7.29581687,7.29581687,7.29581687,1.0
3514700,Echaporã,SP,515.258,9.89851378,9.40557503,10.59775314,4.0
3514809,Eldorado,SP,1654.256,10.91431544111111,9.36586392,11.89244788,9.0
3514908,Elias Fausto,SP,202.36,8.33900793,8.33900793,8.33900793,1.0
3514924,Elisiário,SP,93.98,8.56910703,8.56910703,8.56910703,1.0
3515129,Emilianópolis,SP,225.167,7.526620075,6.99446308,8.05877707,2.0
3515152,Engenheiro Coelho,SP,109.941,8.45729633,8.45729633,8.45729633,1.0
3515186,Espírito Santo do Pinhal,SP,389.235,7.0128400325,6.67423948,7.36087549,4.0
3515301,Estrela do Norte,SP,264.987,9.259967629999998,9.1140786,9.40585666,2.0
3515350,Euclides da Cunha Paulista,SP,573.894,10.582638513333334,10.33582882,10.95430819,3.0
3515400,Fartura,SP,429.171,6.121382013333334,6.01295098,6.33232966,3.0
3515509,Fernandópolis,SP,549.797,6.9619337725,6.83083079,7.30764571,4.0
3515608,Fernando Prestes,SP,169.99,9.67144229,9.67144229,9.67144229,1.0
3515657,Fernão,SP,100.504,7.44001607,7.44001607,7.44001607,1.0
3515806,Flora Rica,SP,224.711,7.73996166,7.73996166,7.73996166,1.0
3515905,Floreal,SP,204.236,6.53116684,6.53116684,6.53116684,1.0
3516002,Flórida Paulista,SP,524.138,8.6381086,8.36125741,8.79019369,3.0
3516101,Florínea,SP,225.886,7.71602234,7.71602234,7.71602234,1.0
3516200,Franca,SP,605.679,7.2506138025,6.69508077,7.7286961,4.0
3516507,Gabriel Monteiro,SP,138.681,6.79083805,6.79083805,6.79083805,1.0
3516606,Gália,SP,355.914,7.49592142,7.03755386,7.95428898,2.0
3516705,Garça,SP,555.807,7.7369340375,6.90743661,8.6150142,4.0
3516804,Gastão Vidigal,SP,180.569,6.1681341,6.1681341,6.1681341,1.0
3516853,Gavião Peixoto,SP,243.766,9.03381147,9.03381147,9.03381147,1.0
3516903,General Salgado,SP,494.376,6.44097193,6.26473629,6.6917011,4.0
3517000,Getulina,SP,676.755,5.541135150000001,5.27843632,6.01858376,4.0
3517109,Glicério,SP,272.8,5.20887148,5.20887148,5.20887148,1.0
3517307,Guaimbê,SP,217.811,5.72370767,5.72370767,5.72370767,1.0
3517406,Guaíra,SP,1258.465,7.942976474999999,7.50366649,8.54967394,6.0
3517505,Guapiaçu,SP,325.126,7.7693929399999995,7.43466492,8.10412096,2.0
3517604,Guapiara,SP,408.292,9.933929895,9.688059,10.17980079,2.0
3517703,Guará,SP,362.183,7.28511459,7.28511459,7.28511459,1.0
3517802,Guaraçaí,SP,569.197,8.08440622,7.53267531,9.04648523,4.0
3517901,Guaraci,SP,641.501,9.427167353333333,8.59445455,10.07925564,3.0
3518107,Guarantã,SP,461.746,6.376453116666667,6.24642975,6.44949151,3.0
3518206,Guararapes,SP,955.637,6.928503214,6.74774727,7.15725045,5.0
3518305,Guararema,SP,270.816,11.22355512,10.8729145,11.57419574,2.0
3518404,Guaratinguetá,SP,752.636,9.994059830000001,8.55699656,11.201024,4.0
3518503,Guareí,SP,567.884,8.673031846666667,8.55896803,8.75470717,3.0
3518602,Guariba,SP,270.289,7.68588696,7.68588696,7.68588696,1.0
3518701,Guarujá,SP,144.794,9.72298224,9.72298224,9.72298224,1.0
3518800,Guarulhos,SP,318.675,11.778665696666666,11.51336171,12.02143856,3.0
3518859,Guatapará,SP,413.567,7.951895050000001,7.69320958,8.21058052,2.0
3518909,Guzolândia,SP,252.477,6.87899107,6.87899107,6.87899107,1.0
3519006,Herculândia,SP,364.252,7.61857523,7.30004146,7.937109,2.0
3519105,Iacanga,SP,547.393,6.819354000000001,6.68212537,7.1085269,4.0
3519204,Iacri,SP,321.948,7.11120247,7.00150406,7.22090088,2.0
3519253,Iaras,SP,401.381,8.323517776666668,8.19509037,8.54235132,3.0
3519303,Ibaté,SP,290.978,8.053707565,7.79206488,8.31535025,2.0
3519402,Ibirá,SP,271.912,8.246630320000001,8.02920497,8.46405567,2.0
3519501,Ibirarema,SP,228.23,7.910916565,7.83459238,7.98724075,2.0
3519600,Ibitinga,SP,689.391,7.97365166,7.43184853,8.53024084,4.0
3519709,Ibiúna,SP,1058.082,8.193259716666667,7.6746214,9.00029643,6.0
3519808,Icém,SP,362.355,9.066340785000001,8.6626112,9.47007037,2.0
3519907,Iepê,SP,594.974,8.598890364999999,8.317885,9.00001479,4.0
3520103,Igarapava,SP,468.355,7.59970541,7.35552435,7.84388647,2.0
3520202,Igaratá,SP,292.953,10.767018215,10.36680912,11.16722731,2.0
3520301,Iguape,SP,1978.795,8.336319553636365,6.3044474,10.3775114,11.0
3520400,Ilhabela,SP,346.389,4.43492736,4.43492736,4.43492736,1.0
3520426,Ilha Comprida,SP,196.567,7.89261003,7.89261003,7.89261003,1.0
3520442,Ilha Solteira,SP,652.641,9.484321306000002,9.40304027,9.63173119,5.0
3520509,Indaiatuba,SP,311.545,8.75146832,8.61163453,8.89130211,2.0
3520707,Indiaporã,SP,279.606,7.556614635,7.23695431,7.87627496,2.0
3520806,Inúbia Paulista,SP,87.119,7.91429623,7.91429623,7.91429623,1.0
3520905,Ipaussu,SP,209.554,6.83590029,6.83590029,6.83590029,1.0
3521101,Ipeúna,SP,190.01,8.69978756,8.69978756,8.69978756,1.0
3521150,Ipiguá,SP,136.028,7.06515448,7.06515448,7.06515448,1.0
3521200,Iporanga,SP,1152.059,10.75342912875,9.6621482,11.87019839,8.0
3521309,Ipuã,SP,466.461,8.346612180000001,8.02723349,8.86848935,3.0
3521408,Iracemápolis,SP,115.118,9.0549344,9.0549344,9.0549344,1.0
3521507,Irapuã,SP,257.612,7.133592775,6.86462748,7.40255807,2.0
3521606,Irapuru,SP,214.461,9.527947195,9.42782451,9.62806988,2.0
3521705,Itaberá,SP,1100.247,7.245966756666667,6.78886657,7.75657836,6.0
3521804,Itaí,SP,1092.884,6.762955778333333,6.5475019,7.09078364,6.0
3521903,Itajobi,SP,502.066,7.445648845,7.23470119,7.6565965,2.0
3522000,Itaju,SP,230.355,7.17428962,6.73648171,7.61209753,2.0
3522109,Itanhaém,SP,601.711,6.5904988,6.36725291,6.70888108,3.0
3522158,Itaoca,SP,183.015,8.96424663,8.96424663,8.96424663,1.0
3522208,Itapecerica da Serra,SP,150.742,9.18645984,9.18645984,9.18645984,1.0
3522307,Itapetininga,SP,1789.35,9.009243881538461,8.14017075,9.99420065,13.0
3522406,Itapeva,SP,1826.258,8.491609354166668,7.23301136,9.57568501,12.0
3522604,Itapira,SP,518.416,7.48043127,7.42649739,7.53436515,2.0
3522653,Itapirapuã Paulista,SP,406.478,8.313519594999999,8.18692284,8.44011635,2.0
3522703,Itápolis,SP,996.747,9.134544374999999,7.74728427,10.04799371,6.0
3522802,Itaporanga,SP,507.997,6.16606874,5.77834564,6.624671,3.0
3522901,Itapuí,SP,140.023,6.35683226,6.35683226,6.35683226,1.0
3523008,Itapura,SP,301.653,9.83648278,9.83648278,9.83648278,1.0
3523206,Itararé,SP,1003.86,7.185273538333334,6.34134211,7.68250729,6.0
3523305,Itariri,SP,273.667,7.599142130000001,7.22484383,7.97344043,2.0
3523404,Itatiba,SP,322.269,7.2817349149999995,7.27187755,7.29159228,2.0
3523503,Itatinga,SP,979.817,8.396133715,8.19368217,8.64486794,6.0
3523602,Itirapina,SP,564.603,8.400405236666666,8.15791401,8.59586274,3.0
3523701,Itirapuã,SP,161.118,6.79675247,6.79675247,6.79675247,1.0
3523800,Itobi,SP,138.986,7.68053582,7.68053582,7.68053582,1.0
3523909,Itu,SP,640.719,8.097784075,7.83318419,8.74794783,4.0
3524006,Itupeva,SP,200.876,8.51644053,8.51644053,8.51644053,1.0
3524105,Ituverava,SP,704.659,7.304266042,7.23808086,7.39720693,5.0
3524204,Jaborandi,SP,273.438,7.744608700000001,7.70560169,7.78361571,2.0
3524303,Jaboticabal,SP,706.602,7.369136903333334,7.20850876,7.4546613,3.0
3524402,Jacareí,SP,464.272,11.35235805,11.23904527,11.43027819,3.0
3524501,Jaci,SP,145.133,6.47962689,6.47962689,6.47962689,1.0
3524600,Jacupiranga,SP,704.189,8.082547406,7.1986514,8.51953856,5.0
3524709,Jaguariúna,SP,141.391,8.53193068,8.53193068,8.53193068,1.0
3524808,Jales,SP,368.574,6.454185496666667,6.25769532,6.67423948,3.0
3524907,Jambeiro,SP,184.413,11.489422390000001,11.40549395,11.57335083,2.0
3525102,Jardinópolis,SP,501.87,7.353130415,7.07135054,7.63491029,2.0
3525201,Jarinu,SP,207.549,7.96104832,7.96104832,7.96104832,1.0
3525300,Jaú,SP,687.103,7.06036662,6.52666061,7.62477129,4.0
3525508,Joanópolis,SP,374.293,9.4133201,9.23828143,9.58835877,2.0
3525607,João Ramalho,SP,415.452,7.68053582,7.3580591,8.00301254,2.0
3525706,José Bonifácio,SP,860.2,6.0604775674999996,5.78341515,6.48131672,4.0
3525805,Júlio Mesquita,SP,128.183,6.50300293,6.50300293,6.50300293,1.0
3525854,Jumirim,SP,56.685,8.99522692,8.99522692,8.99522692,1.0
3525904,Jundiaí,SP,431.204,8.697065043333334,8.15594254,9.04085245,3.0
3526001,Junqueirópolis,SP,582.565,9.48154716,9.03944426,9.94942004,4.0
3526100,Juquiá,SP,812.799,10.820304324,10.33864521,11.544342,5.0
3526209,Juquitiba,SP,522.169,7.225876503333333,7.1611934,7.31947455,3.0
3526308,Lagoinha,SP,255.472,10.25668825,10.25668825,10.25668825,1.0
3526407,Laranjal Paulista,SP,384.274,9.30601562,9.0087456,9.60328564,2.0
3526506,Lavínia,SP,537.675,6.75018814,6.36809782,7.13528261,3.0
3526605,Lavrinhas,SP,167.067,9.685242605,9.11717663,10.25330858,2.0
3526704,Leme,SP,402.871,6.883215656666667,6.68578668,7.00657356,3.0
3526803,Lençóis Paulista,SP,809.541,7.22442137,6.67705587,7.77206851,4.0
3526902,Limeira,SP,580.711,8.736118996666667,8.2638103,9.23602832,3.0
3527108,Lins,SP,570.058,5.35673198,5.26125634,5.45530565,4.0
3527207,Lorena,SP,414.16,10.363147810000001,10.00236818,11.03513859,3.0
3527405,Lucélia,SP,314.81,7.82586157,7.82586157,7.82586157,1.0
3527504,Lucianópolis,SP,189.536,8.15650582,8.15650582,8.15650582,1.0
3527603,Luís Antônio,SP,598.257,8.318636036666666,7.76671737,8.70457542,3.0
3527801,Lupércio,SP,155.171,8.78118124,8.78118124,8.78118124,1.0
3527900,Lutécia,SP,475.226,9.46922545,9.23349356,9.70495734,2.0
3528007,Macatuba,SP,224.514,6.3802083,6.3802083,6.3802083,1.0
3528106,Macaubal,SP,248.087,5.708499155,5.45671384,5.96028447,2.0
3528205,Macedônia,SP,327.567,6.48047181,6.48047181,6.48047181,1.0
3528304,Magda,SP,312.282,6.61368708,6.40442926,6.8229449,2.0
3528403,Mairinque,SP,210.149,8.312533855,8.2097356,8.41533211,2.0
3528502,Mairiporã,SP,320.697,11.177929595,10.68928584,11.66657335,2.0
3528601,Manduri,SP,229.046,7.23047661,7.23047661,7.23047661,1.0
3528700,Marabá Paulista,SP,919.519,9.176602475,8.58178079,9.73481108,4.0
3528809,Maracaí,SP,533.498,8.581123633333334,8.35280824,8.93382961,3.0
3528858,Marapoama,SP,111.267,7.9126064,7.9126064,7.9126064,1.0
3528908,Mariápolis,SP,186.544,8.14974648,8.14974648,8.14974648,1.0
3529005,Marília,SP,1170.515,8.429367123333334,6.68747651,10.14966541,6.0
3529104,Marinópolis,SP,77.827,7.63603685,7.63603685,7.63603685,1.0
3529203,Martinópolis,SP,1253.564,8.574035716666666,8.20917232,8.87440377,6.0
3529302,Matão,SP,524.899,9.12435843,8.7707606,9.47795626,2.0
3529658,Mesópolis,SP,148.636,7.67264992,7.67264992,7.67264992,1.0
3529708,Miguelópolis,SP,820.849,8.1217233975,7.69799744,8.77104224,4.0
3529906,Miracatu,SP,1001.484,10.10685627,7.9782283,11.48801419,6.0
3530003,Mira Estrela,SP,216.825,7.364255160000001,6.81196097,7.91654935,2.0
3530102,Mirandópolis,SP,917.694,7.4349465640000005,7.03501911,8.09595342,5.0
3530201,Mirante do Paranapanema,SP,1238.931,9.60191768142857,9.23208537,9.99786196,7.0
3530300,Mirassol,SP,243.228,6.236994845,6.21826585,6.25572384,2.0
3530409,Mirassolândia,SP,166.125,6.472445094999999,6.28219791,6.66269228,2.0
3530508,Mococa,SP,855.156,8.631968872,7.84726614,9.31657708,5.0
3530607,Mogi das Cruzes,SP,712.541,10.631887796,9.926044,11.5097004,5.0
3530706,Mogi Guaçu,SP,812.753,6.90814071,6.79252788,7.05050925,4.0
3530805,Mogi Mirim,SP,497.708,7.4415181399999994,7.15922193,7.88218938,3.0
3530904,Mombuca,SP,133.698,9.39825241,9.39825241,9.39825241,1.0
3531001,Monções,SP,104.352,5.69976835,5.69976835,5.69976835,1.0
3531100,Mongaguá,SP,142.755,7.77094195,7.77094195,7.77094195,1.0
3531209,Monte Alegre do Sul,SP,110.308,7.45635113,7.45635113,7.45635113,1.0
3531308,Monte Alto,SP,346.95,8.990579879999999,8.45757797,9.52358179,2.0
3531407,Monte Aprazível,SP,495.559,5.74370404,5.74370404,5.74370404,1.0
3531506,Monte Azul Paulista,SP,263.462,7.517325984999999,7.3631286,7.67152337,2.0
3531605,Monte Castelo,SP,233.547,9.8835165,9.8835165,9.8835165,1.0
3531704,Monteiro Lobato,SP,332.742,10.492279315000001,10.08010056,10.90445807,2.0
3531803,Monte Mor,SP,240.566,8.82694759,8.56544573,9.08844945,2.0
3531902,Morro Agudo,SP,1388.127,7.900308158888889,7.51803008,8.29535387,9.0
3532009,Morungaba,SP,146.752,6.64663885,6.64663885,6.64663885,1.0
3532058,Motuca,SP,228.7,8.79329172,8.79329172,8.79329172,1.0
3532108,Murutinga do Sul,SP,250.873,7.92978638,7.92978638,7.92978638,1.0
3532157,Nantes,SP,286.647,9.20814605,9.20814605,9.20814605,1.0
3532207,Narandiba,SP,357.325,9.30108694,9.30108694,9.30108694,1.0
3532306,Natividade da Serra,SP,833.372,8.820610708,7.88585069,10.42454512,5.0
3532405,Nazaré Paulista,SP,326.254,10.319352935000001,9.84774834,10.79095753,2.0
3532504,Neves Paulista,SP,219.05,6.00985295,6.00985295,6.00985295,1.0
3532603,Nhandeara,SP,436.159,6.31247411,6.11039809,6.51455013,2.0
3532702,Nipoã,SP,137.609,5.66428183,5.66428183,5.66428183,1.0
3532801,Nova Aliança,SP,217.515,7.057174710000001,6.77562954,7.49972354,3.0
3532827,Nova Campina,SP,385.375,8.36900249,8.25564277,8.48236221,2.0
3532843,Nova Canaã Paulista,SP,124.473,8.83779069,8.83779069,8.83779069,1.0
3532868,Nova Castilho,SP,183.396,6.24473992,6.24473992,6.24473992,1.0
3532900,Nova Europa,SP,160.25,9.56554601,9.56554601,9.56554601,1.0
3533007,Nova Granada,SP,531.796,7.735361556666667,7.33580962,8.07623869,3.0
3533205,Nova Independência,SP,265.029,9.25574305,9.00959052,9.50189558,2.0
3533254,Novais,SP,117.772,8.05793215,8.05793215,8.05793215,1.0
3533304,Nova Luzitânia,SP,73.816,5.95127202,5.95127202,5.95127202,1.0
3533502,Novo Horizonte,SP,931.743,6.376506761428572,5.81721183,6.83702685,7.0
3533601,Nuporanga,SP,348.265,7.3838290749999995,7.29694343,7.47071472,2.0
3533700,Ocauçu,SP,301.036,9.047611785,8.97466727,9.1205563,2.0
3533809,Óleo,SP,198.938,7.29835162,7.29835162,7.29835162,1.0
3533908,Olímpia,SP,802.555,7.5833703439999995,7.20259434,7.93372933,5.0
3534005,Onda Verde,SP,242.946,7.47522095,7.47522095,7.47522095,1.0
3534104,Oriente,SP,218.668,7.87486677,7.87486677,7.87486677,1.0
3534302,Orlândia,SP,291.765,7.518875,7.518875,7.518875,1.0
3534500,Oscar Bressane,SP,222.13,9.36558228,9.36558228,9.36558228,1.0
3534609,Osvaldo Cruz,SP,248.038,7.38932104,7.38932104,7.38932104,1.0
3534708,Ourinhos,SP,295.818,7.00403881,6.95221722,7.0558604,2.0
3534757,Ouroeste,SP,288.648,7.694617770000001,7.54140612,7.84782942,2.0
3534807,Ouro Verde,SP,266.778,9.38586029,9.38586029,9.38586029,1.0
3534906,Pacaembu,SP,339.375,8.818639235,8.76991568,8.86736279,2.0
3535002,Palestina,SP,697.701,7.5841448525,6.93306577,8.61726731,4.0
3535101,Palmares Paulista,SP,82.125,8.64543122,8.64543122,8.64543122,1.0
3535200,Palmeira d'Oeste,SP,318.74,6.960525575,6.91954709,7.00150406,2.0
3535309,Palmital,SP,548.407,8.191992339999999,8.18945759,8.19452709,2.0
3535408,Panorama,SP,356.05,9.043528025,8.86341985,9.2236362,2.0
3535507,Paraguaçu Paulista,SP,1001.492,8.630842318000001,8.32351778,9.14928349,5.0
3535606,Paraibuna,SP,809.576,9.813059798333333,7.92359032,11.22383676,6.0
3535705,Paraíso,SP,155.186,8.03117644,8.03117644,8.03117644,1.0
3535804,Paranapanema,SP,1018.724,7.472263738333333,6.96798901,8.17424908,6.0
3535903,Paranapuã,SP,140.354,7.06402793,7.06402793,7.06402793,1.0
3536000,Parapuã,SP,366.664,7.50197666,7.50197666,7.50197666,1.0
3536109,Pardinho,SP,209.894,8.37083314,8.37083314,8.37083314,1.0
3536208,Pariquera-Açu,SP,359.414,7.09162856,7.09162856,7.09162856,1.0
3536307,Patrocínio Paulista,SP,602.848,7.937953913333334,7.23667267,8.44293274,3.0
3536406,Paulicéia,SP,374.091,8.45166355,8.05483412,8.84849298,2.0
3536505,Paulínia,SP,138.777,9.99758032,9.99758032,9.99758032,1.0
3536570,Paulistânia,SP,256.178,7.94189686,7.94189686,7.94189686,1.0
3536604,Paulo de Faria,SP,737.986,9.16871658,8.49475432,9.69707145,4.0
3536703,Pederneiras,SP,727.482,6.162163348,5.98957494,6.31712116,5.0
3536901,Pedranópolis,SP,260.101,6.71197911,6.48244328,6.94151494,2.0
3537008,Pedregulho,SP,712.604,7.02220453,6.86688059,7.22259072,4.0
3537107,Pedreira,SP,108.817,7.02713321,7.02713321,7.02713321,1.0
3537206,Pedro de Toledo,SP,670.44,8.119118235,6.67423948,9.70157767,4.0
3537305,Penápolis,SP,711.315,5.018765114,4.77035947,5.28463238,5.0
3537404,Pereira Barreto,SP,974.247,8.84150833,7.16851602,9.67059738,5.0
3537503,Pereiras,SP,223.136,8.42237309,8.42237309,8.42237309,1.0
3537602,Peruíbe,SP,326.216,7.10486559,6.91757562,7.29215556,2.0
3537701,Piacatu,SP,232.488,6.99192833,6.99192833,6.99192833,1.0
3537800,Piedade,SP,746.868,9.2785558125,8.82145563,9.85000145,4.0
3537909,Pilar do Sul,SP,681.248,10.091366123333332,9.68524261,10.31245278,3.0
3538006,Pindamonhangaba,SP,731.355,9.512128466666667,9.40022388,9.63088627,3.0
3538105,Pindorama,SP,184.825,8.6640194,8.6640194,8.6640194,1.0
3538204,Pinhalzinho,SP,154.529,7.78361571,7.78361571,7.78361571,1.0
3538303,Piquerobi,SP,482.769,8.246911955,8.07004263,8.42378128,2.0
3538501,Piquete,SP,175.996,8.47841926,8.47841926,8.47841926,1.0
3538600,Piracaia,SP,385.568,9.134074980000001,8.80934515,9.45880481,2.0
3538709,Piracicaba,SP,1378.069,9.099715012222223,8.0013227,9.71030848,9.0
3538808,Piraju,SP,504.591,6.9078121333333335,6.76549053,7.00347553,3.0
3538907,Pirajuí,SP,823.758,6.3808419925,6.3506362,6.40020468,4.0
3539004,Pirangi,SP,215.809,8.459831085000001,8.38097215,8.53869002,2.0
3539103,Pirapora do Bom Jesus,SP,108.489,9.28447023,9.28447023,9.28447023,1.0
3539202,Pirapozinho,SP,477.673,8.77906895,8.14467698,9.25123682,4.0
3539301,Pirassununga,SP,727.118,7.4146685525,6.83815341,7.98498764,4.0
3539400,Piratininga,SP,402.409,7.064027926666667,6.62805067,7.3825617,3.0
3539509,Pitangueiras,SP,430.638,7.44522639,7.35918566,7.53126712,2.0
3539608,Planalto,SP,289.825,5.588239285,5.50374757,5.672731,2.0
3539707,Platina,SP,327.48,8.12270913,8.12270913,8.12270913,1.0
3539905,Poloni,SP,135.12,5.84115115,5.84115115,5.84115115,1.0
3540002,Pompéia,SP,784.674,7.106414604999999,6.08533221,8.1080639,4.0
3540101,Pongaí,SP,183.399,6.03266571,6.03266571,6.03266571,1.0
3540200,Pontal,SP,356.371,7.23596857,7.17555699,7.29638015,2.0
3540259,Pontalinda,SP,209.525,6.26614449,6.26614449,6.26614449,1.0
3540309,Pontes Gestal,SP,217.505,6.99840603,6.99840603,6.99840603,1.0
3540408,Populina,SP,315.938,7.825767689999999,7.45860424,8.16044877,3.0
3540507,Porangaba,SP,265.689,8.104261775000001,8.04103381,8.16748974,2.0
3540606,Porto Feliz,SP,556.706,8.233017760000001,7.87543004,8.63585549,3.0
3540705,Porto Ferreira,SP,244.906,8.2032579,8.2032579,8.2032579,1.0
3540804,Potirendaba,SP,342.492,7.526901714999999,7.2989149,7.75488853,2.0
3540853,Pracinha,SP,63.054,8.23395656,8.23395656,8.23395656,1.0
3540903,Pradópolis,SP,167.378,7.99653484,7.99653484,7.99653484,1.0
3541000,Praia Grande,SP,149.652,9.01353346,9.01353346,9.01353346,1.0
3541059,Pratânia,SP,175.1,8.23029525,8.23029525,8.23029525,1.0
3541109,Presidente Alves,SP,286.642,6.58045367,6.58045367,6.58045367,1.0
3541208,Presidente Bernardes,SP,749.233,7.92147803,7.44395901,8.79807959,4.0
3541307,Presidente Epitácio,SP,1260.281,10.733033768333334,9.97420428,11.30156914,6.0
3541406,Presidente Prudente,SP,560.637,7.1561239,6.78914821,7.52309959,2.0
3541505,Presidente Venceslau,SP,755.203,9.19012115,8.71330623,9.84465031,6.0
3541604,Promissão,SP,779.2,5.3473252360000005,4.97595598,5.65555102,5.0
3541653,Quadra,SP,205.672,9.03916262,9.03916262,9.03916262,1.0
3541703,Quatá,SP,651.341,7.7564375425000005,7.53887137,7.99935123,4.0
3541802,Queiroz,SP,234.914,6.69789716,6.69789716,6.69789716,1.0
3541901,Queluz,SP,249.399,10.06799008,10.06799008,10.06799008,1.0
3542008,Quintana,SP,318.937,8.056101495,7.85515203,8.25705096,2.0
3542206,Rancharia,SP,1587.498,8.149840362499999,7.46649014,8.87947327,12.0
3542305,Redenção da Serra,SP,309.441,10.38089107,10.38089107,10.38089107,1.0
3542404,Regente Feijó,SP,263.28,7.95090931,7.95090931,7.95090931,1.0
3542503,Reginópolis,SP,410.406,6.578951596666667,6.48779442,6.62805067,3.0
3542602,Registro,SP,722.201,8.36132782,7.52478942,9.16505527,4.0
3542701,Restinga,SP,245.746,7.52788745,7.52788745,7.52788745,1.0
3542800,Ribeira,SP,335.759,8.360271675,8.21902969,8.50151366,2.0
3542909,Ribeirão Bonito,SP,471.553,8.51766097,8.41336064,8.61332437,3.0
3543006,Ribeirão Branco,SP,697.5,8.94643296,8.60093225,9.31601381,4.0
3543204,Ribeirão do Sul,SP,203.208,7.5405612049999995,7.42255444,7.65856797,2.0
3543238,Ribeirão dos Índios,SP,196.446,8.056242314999999,7.81121634,8.30126829,2.0
3543253,Ribeirão Grande,SP,333.363,10.03658733,9.5683624,10.50481226,2.0
3543303,Ribeirão Pires,SP,98.972,10.8354565,10.8354565,10.8354565,1.0
3543402,Ribeirão Preto,SP,650.916,7.46508194,6.99164669,8.17115105,4.0
3543501,Riversul,SP,385.878,6.625375099999999,6.39795156,6.85279864,2.0
3543600,Rifaina,SP,162.508,7.475784225,7.37270433,7.57886412,2.0
3543709,Rincão,SP,316.639,8.681574896666667,8.01146171,9.19885196,3.0
3543808,Rinópolis,SP,358.481,7.15978521,7.14823801,7.17133241,2.0
3543907,Rio Claro,SP,498.422,8.40284611,7.84332319,8.87947327,3.0
3544004,Rio das Pedras,SP,226.657,9.57512174,9.57512174,9.57512174,1.0
3544202,Riolândia,SP,631.897,7.8812036425,7.50282157,8.43279373,4.0
3544251,Rosana,SP,744.011,11.33502786,10.63718261,11.99609105,5.0
3544301,Roseira,SP,129.847,10.28485215,10.28485215,10.28485215,1.0
